11_10_02_MT_ON,11/10/2017,12:31:47.100,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:48.095,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:49.079,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:50.075,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:51.097,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:52.088,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:53.064,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:54.063,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:55.065,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:56.089,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:57.050,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:58.058,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:31:59.063,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:00.084,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:01.035,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:02.042,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:03.059,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:04.023,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:05.018,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:06.040,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:07.009,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:08.007,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:09.004,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:10.013,71,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:11.003,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:11.992,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:12.986,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:13.996,71,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:15.003,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:15.976,71,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:16.969,70,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:17.978,71,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:18.962,71,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:19.961,71,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:20.969,71,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:21.970,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:22.949,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:23.947,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:24.939,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:25.956,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:26.947,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:27.929,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:28.929,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:29.922,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:30.919,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:31.912,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:32.924,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:33.920,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:34.932,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:35.897,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:36.891,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:37.898,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:38.897,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:39.880,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:40.878,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:41.893,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:42.900,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:43.867,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:44.870,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:45.861,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:46.854,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:47.850,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:48.856,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:49.858,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:32:50.837,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:32:51.835,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:32:52.831,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:32:53.855,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:32:54.831,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:32:55.829,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:32:56.822,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:32:57.842,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:32:58.808,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:32:59.813,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:33:00.811,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:33:01.801,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:33:02.793,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:33:03.801,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:33:04.786,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:33:05.802,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:33:06.823,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:33:07.779,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:08.772,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:09.796,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:10.760,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:11.770,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:12.770,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:13.748,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:14.743,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:15.756,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:16.763,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:17.744,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:18.729,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:19.735,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:20.741,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:21.740,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:22.713,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:23.712,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:24.724,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:25.704,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:26.701,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:27.707,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:28.724,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:29.689,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:30.683,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:31.689,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:32.721,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:33.670,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:34.664,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:35.682,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:36.659,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:37.655,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:38.658,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:39.667,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:40.670,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:41.639,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:42.654,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:43.636,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:44.629,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:45.630,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:46.639,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:47.629,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:48.651,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:49.616,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:50.608,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:51.624,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:52.595,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:53.596,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:54.597,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:55.621,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:56.578,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:57.587,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:58.590,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:33:59.572,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:00.585,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:01.577,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:02.581,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:03.553,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:04.547,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:05.550,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:06.538,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:07.569,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:08.530,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:09.543,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:10.542,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:11.522,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:12.519,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:13.528,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:14.512,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:15.515,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:16.504,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:17.498,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:18.503,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:19.510,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:20.484,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:21.490,74,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:22.491,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:23.510,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:24.474,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:25.467,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:26.484,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:27.459,72,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:28.456,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:29.454,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:30.475,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:31.452,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:32.439,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:33.437,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:34.464,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:35.454,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:36.423,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:37.424,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:38.438,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:39.414,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:40.411,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:41.418,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:42.422,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:43.399,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:44.393,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:45.390,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:46.406,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:47.399,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:48.379,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:49.381,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:50.369,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:51.368,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:52.360,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:53.374,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:54.366,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:34:55.349,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:34:56.350,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:34:57.371,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:58.338,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:34:59.346,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:00.331,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:01.336,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:02.363,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:03.326,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:04.321,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:05.338,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:06.308,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:07.311,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:08.309,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:09.334,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:10.291,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:11.295,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:12.307,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:13.282,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:14.276,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:15.273,73,ACQUIRING
11_10_02_MT_ON,11/10/2017,12:35:16.287,73,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:17.278,87,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:18.261,88,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:19.275,87,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:20.254,88,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:21.249,88,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:22.244,82,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:23.245,82,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:24.250,82,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:25.234,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:26.236,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:27.227,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:28.252,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:29.226,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:30.212,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:31.219,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:32.241,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:33.201,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:34.197,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:35.203,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:36.198,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:37.189,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:38.182,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:39.188,77,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:40.200,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:41.168,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:42.164,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:43.170,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:44.186,75,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:45.169,76,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:46.223,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:47.144,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:48.155,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:49.160,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:50.137,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:51.131,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:52.142,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:53.148,81,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:54.117,81,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:55.115,81,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:56.116,83,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:57.120,81,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:58.104,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:35:59.106,80,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:00.111,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:01.117,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:02.089,83,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:03.104,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:04.077,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:05.090,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:06.077,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:07.103,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:08.078,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:09.066,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:10.074,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:11.054,78,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:12.052,79,LOCKED
11_10_02_MT_ON,11/10/2017,12:36:13.056,79,LOCKED
