Patient ID, Date,Time,X-Acceleration (m/s*s),Y-Acceleration (m/s*s),Z-Acceleration (m/s*s)
11_10_03_VA_OFF,11/10/2017,13:56:33.710,-8.747314,-1.2788086,1.579834
11_10_03_VA_OFF,11/10/2017,13:56:33.803,-8.802246,-1.2854004,1.5314941
11_10_03_VA_OFF,11/10/2017,13:56:33.875,-8.786865,-1.3381348,1.5512695
11_10_03_VA_OFF,11/10/2017,13:56:34.061,-8.753906,-1.2963867,1.5600586
11_10_03_VA_OFF,11/10/2017,13:56:34.126,-8.760498,-1.3095703,1.5424805
11_10_03_VA_OFF,11/10/2017,13:56:34.282,-8.76709,-1.3227539,1.5029297
11_10_03_VA_OFF,11/10/2017,13:56:34.398,-8.758301,-1.3007813,1.5380859
11_10_03_VA_OFF,11/10/2017,13:56:34.556,-8.786865,-1.3623047,1.5314941
11_10_03_VA_OFF,11/10/2017,13:56:34.648,-8.736328,-1.3029785,1.505127
11_10_03_VA_OFF,11/10/2017,13:56:34.808,-8.745117,-1.3425293,1.5534668
11_10_03_VA_OFF,11/10/2017,13:56:34.927,-8.817627,-1.3513184,1.5424805
11_10_03_VA_OFF,11/10/2017,13:56:35.056,-8.778076,-1.4150391,1.5908203
11_10_03_VA_OFF,11/10/2017,13:56:35.167,-8.749512,-1.265625,1.4853516
11_10_03_VA_OFF,11/10/2017,13:56:35.299,-8.751709,-1.3688965,1.5732422
11_10_03_VA_OFF,11/10/2017,13:56:35.424,-8.795654,-1.3623047,1.5600586
11_10_03_VA_OFF,11/10/2017,13:56:35.576,-8.764893,-1.3161621,1.5292969
11_10_03_VA_OFF,11/10/2017,13:56:35.673,-8.764893,-1.3227539,1.5073242
11_10_03_VA_OFF,11/10/2017,13:56:35.831,-8.736328,-1.2832031,1.505127
11_10_03_VA_OFF,11/10/2017,13:56:35.933,-8.747314,-1.3183594,1.5095215
11_10_03_VA_OFF,11/10/2017,13:56:36.078,-8.780273,-1.3425293,1.546875
11_10_03_VA_OFF,11/10/2017,13:56:36.185,-8.731934,-1.3864746,1.5249023
