Patient ID, Date,Time,X-Acceleration (m/s*s),Y-Acceleration (m/s*s),Z-Acceleration (m/s*s)
11_10_03_ET_ON,11/10/2017,13:47:00.023,-7.213623,-4.012207,2.9003906
11_10_03_ET_ON,11/10/2017,13:47:00.193,-6.916992,-4.607666,2.8015137
11_10_03_ET_ON,11/10/2017,13:47:00.285,-7.123535,-4.467041,2.4587402
11_10_03_ET_ON,11/10/2017,13:47:00.441,-7.163086,-4.539551,2.4169922
11_10_03_ET_ON,11/10/2017,13:47:00.547,-7.130127,-4.4648438,2.447754
11_10_03_ET_ON,11/10/2017,13:47:00.684,-7.090576,-4.913086,2.282959
11_10_03_ET_ON,11/10/2017,13:47:00.799,-7.446533,-4.9086914,2.208252
11_10_03_ET_ON,11/10/2017,13:47:00.931,-7.2597656,-3.2937012,2.27417
11_10_03_ET_ON,11/10/2017,13:47:01.061,-7.782715,-4.185791,3.3024902
11_10_03_ET_ON,11/10/2017,13:47:01.221,-6.7851563,-2.6894531,3.39917
11_10_03_ET_ON,11/10/2017,13:47:01.318,-7.2333984,-2.78833,2.3532715
11_10_03_ET_ON,11/10/2017,13:47:01.448,-7.2180176,-3.0739746,3.2321777
11_10_03_ET_ON,11/10/2017,13:47:01.563,-7.404785,-4.8911133,1.9379883
11_10_03_ET_ON,11/10/2017,13:47:01.709,-7.824463,-4.5043945,2.6586914
11_10_03_ET_ON,11/10/2017,13:47:01.853,-7.718994,-2.5378418,2.4763184
11_10_03_ET_ON,11/10/2017,13:47:01.959,-7.519043,-3.4035645,2.6499023
11_10_03_ET_ON,11/10/2017,13:47:02.098,-7.875,-3.4848633,2.8059082
11_10_03_ET_ON,11/10/2017,13:47:02.208,-7.7299805,-3.3859863,2.4543457
11_10_03_ET_ON,11/10/2017,13:47:02.340,-7.5388184,-3.4189453,2.5444336
11_10_03_ET_ON,11/10/2017,13:47:02.475,-7.661865,-3.829834,2.9575195
11_10_03_ET_ON,11/10/2017,13:47:02.632,-7.4729004,-3.7617188,2.680664
11_10_03_ET_ON,11/10/2017,13:47:02.730,-7.503662,-4.1154785,2.2939453
11_10_03_ET_ON,11/10/2017,13:47:02.878,-7.66626,-4.4143066,2.1730957
11_10_03_ET_ON,11/10/2017,13:47:02.988,-7.8728027,-2.6564941,3.482666
11_10_03_ET_ON,11/10/2017,13:47:03.121,-7.587158,-4.005615,2.22583
11_10_03_ET_ON,11/10/2017,13:47:03.256,-7.587158,-4.3242188,2.4345703
11_10_03_ET_ON,11/10/2017,13:47:03.398,-7.132324,-4.458252,2.8718262
11_10_03_ET_ON,11/10/2017,13:47:03.501,-8.094727,-5.0339355,2.9047852
11_10_03_ET_ON,11/10/2017,13:47:03.662,-6.0820313,-3.599121,3.665039
11_10_03_ET_ON,11/10/2017,13:47:03.752,-6.227051,-3.506836,5.7700195
11_10_03_ET_ON,11/10/2017,13:47:03.913,-5.592041,-2.2016602,6.1105957
11_10_03_ET_ON,11/10/2017,13:47:04.020,-5.484375,-2.9904785,6.104004
11_10_03_ET_ON,11/10/2017,13:47:04.163,-5.598633,-1.8676758,6.600586
11_10_03_ET_ON,11/10/2017,13:47:04.267,-5.326172,-2.258789,6.5148926
11_10_03_ET_ON,11/10/2017,13:47:04.413,-5.783203,-2.5026855,6.376465
11_10_03_ET_ON,11/10/2017,13:47:04.532,-5.7106934,-2.6674805,6.3413086
11_10_03_ET_ON,11/10/2017,13:47:04.670,-1.2216797,-5.0317383,8.455078
11_10_03_ET_ON,11/10/2017,13:47:04.782,-5.664551,-2.7509766,6.2929688
11_10_03_ET_ON,11/10/2017,13:47:04.931,-5.4975586,-2.3708496,6.4907227
11_10_03_ET_ON,11/10/2017,13:47:05.048,-5.2250977,-2.4191895,6.767578
11_10_03_ET_ON,11/10/2017,13:47:05.181,-5.5700684,-2.722412,6.8708496
11_10_03_ET_ON,11/10/2017,13:47:05.294,-5.211914,-2.902588,7.3762207
11_10_03_ET_ON,11/10/2017,13:47:05.436,-4.409912,-2.845459,7.3234863
11_10_03_ET_ON,11/10/2017,13:47:05.561,-4.7175293,-1.8039551,7.0839844
11_10_03_ET_ON,11/10/2017,13:47:05.691,-5.2382813,-2.0214844,6.923584
11_10_03_ET_ON,11/10/2017,13:47:05.812,-5.5041504,-0.7426758,7.0949707
11_10_03_ET_ON,11/10/2017,13:47:05.950,-4.864746,-0.5515137,7.23999
11_10_03_ET_ON,11/10/2017,13:47:06.094,-5.5458984,-0.16479492,7.0861816
