Patient ID, Date,Time,X-Acceleration (m/s*s),Y-Acceleration (m/s*s),Z-Acceleration (m/s*s)
5002,07/27/2017,23:45:39.299,8.729736,0.9602051,2.1203613
5002,07/27/2017,23:45:40.597,8.604492,1.1008301,1.8171387
5002,07/27/2017,23:45:40.614,8.496826,1.1513672,1.8522949
5002,07/27/2017,23:45:40.617,8.729736,1.0854492,2.0874023
5002,07/27/2017,23:45:40.626,8.685791,0.99975586,2.0456543
5002,07/27/2017,23:45:40.633,8.55835,0.9272461,1.9094238
5002,07/27/2017,23:45:40.642,8.488037,1.0305176,1.9313965
5002,07/27/2017,23:45:40.648,8.441895,1.2062988,2.0148926
5002,07/27/2017,23:45:40.650,8.404541,1.2304688,2.043457
5002,07/27/2017,23:45:40.655,8.3671875,1.3447266,1.9379883
5002,07/27/2017,23:45:40.664,8.417725,1.5205078,1.8149414
5002,07/27/2017,23:45:40.667,8.329834,1.7687988,1.8896484
5002,07/27/2017,23:45:40.708,8.628662,1.6369629,2.184082
5002,07/27/2017,23:45:40.858,8.87915,1.8303223,1.6831055
5002,07/27/2017,23:45:40.975,8.624268,1.9445801,1.2919922
5002,07/27/2017,23:45:41.108,8.705566,2.0478516,1.4611816
5002,07/27/2017,23:45:41.226,8.784668,2.166504,1.3117676
5002,07/27/2017,23:45:41.359,8.85498,2.1159668,0.6855469
5002,07/27/2017,23:45:41.488,8.698975,2.133545,0.07910156
5002,07/27/2017,23:45:41.623,9.215332,1.9841309,0.09667969
5002,07/27/2017,23:45:41.739,8.327637,1.9907227,0.84375
5002,07/27/2017,23:45:41.870,8.764893,1.9973145,1.4941406
5002,07/27/2017,23:45:41.989,9.239502,2.9421387,1.6743164
5002,07/27/2017,23:45:42.139,8.608887,2.1291504,1.1030273
5002,07/27/2017,23:45:42.255,7.716797,1.753418,1.4787598
5002,07/27/2017,23:45:42.386,7.6640625,1.5930176,2.671875
5002,07/27/2017,23:45:42.535,8.18042,1.223877,3.5266113
5002,07/27/2017,23:45:42.636,8.417725,2.0478516,3.7485352
5002,07/27/2017,23:45:42.768,8.244141,1.5842285,2.465332
5002,07/27/2017,23:45:42.904,8.191406,1.5776367,2.895996
5002,07/27/2017,23:45:43.034,8.140869,1.1535645,3.135498
5002,07/27/2017,23:45:43.153,8.213379,1.2700195,2.9685059
5002,07/27/2017,23:45:43.295,8.452881,1.4018555,2.4785156
5002,07/27/2017,23:45:43.445,8.459473,0.68115234,3.291504
5002,07/27/2017,23:45:43.533,8.165039,1.2062988,2.7180176
