Patient ID, Date,Time,X-Acceleration (m/s*s),Y-Acceleration (m/s*s),Z-Acceleration (m/s*s)
11_10_02_CH_OFF,11/10/2017,12:25:35.606,4.0583496,3.713379,6.971924
11_10_02_CH_OFF,11/10/2017,12:25:36.913,4.078125,3.5595703,7.4069824
11_10_02_CH_OFF,11/10/2017,12:25:36.942,4.086914,4.117676,6.6467285
11_10_02_CH_OFF,11/10/2017,12:25:36.950,3.2629395,4.2473145,6.6884766
11_10_02_CH_OFF,11/10/2017,12:25:36.956,2.863037,3.1091309,7.2180176
11_10_02_CH_OFF,11/10/2017,12:25:36.961,2.9663086,3.1794434,6.732422
11_10_02_CH_OFF,11/10/2017,12:25:36.968,3.2211914,4.8164063,8.063965
11_10_02_CH_OFF,11/10/2017,12:25:36.984,3.730957,4.6604004,6.5786133
11_10_02_CH_OFF,11/10/2017,12:25:36.990,3.9111328,4.431885,6.119385
11_10_02_CH_OFF,11/10/2017,12:25:36.992,4.4143066,5.0822754,5.8930664
11_10_02_CH_OFF,11/10/2017,12:25:36.999,4.921875,3.1662598,5.631592
11_10_02_CH_OFF,11/10/2017,12:25:37.001,6.39624,3.3046875,11.014893
11_10_02_CH_OFF,11/10/2017,12:25:37.055,5.866699,3.3684082,5.6711426
11_10_02_CH_OFF,11/10/2017,12:25:37.208,1.6435547,4.2055664,3.342041
11_10_02_CH_OFF,11/10/2017,12:25:37.303,0.69433594,5.0668945,2.2434082
11_10_02_CH_OFF,11/10/2017,12:25:37.447,2.572998,10.516113,7.2751465
11_10_02_CH_OFF,11/10/2017,12:25:37.555,2.9355469,4.840576,8.187012
11_10_02_CH_OFF,11/10/2017,12:25:37.689,6.7148438,5.508545,7.932129
11_10_02_CH_OFF,11/10/2017,12:25:37.827,5.9589844,4.1879883,5.1899414
11_10_02_CH_OFF,11/10/2017,12:25:37.982,5.7194824,4.2231445,4.928467
11_10_02_CH_OFF,11/10/2017,12:25:38.090,6.4467773,4.581299,4.484619
11_10_02_CH_OFF,11/10/2017,12:25:38.225,6.013916,4.051758,5.337158
11_10_02_CH_OFF,11/10/2017,12:25:38.336,6.4709473,3.7770996,5.196533
11_10_02_CH_OFF,11/10/2017,12:25:38.472,6.354492,3.689209,5.069092
11_10_02_CH_OFF,11/10/2017,12:25:38.615,6.1655273,3.8583984,4.915283
11_10_02_CH_OFF,11/10/2017,12:25:38.715,6.1831055,3.9682617,4.9833984
11_10_02_CH_OFF,11/10/2017,12:25:38.854,6.095215,4.1330566,5.003174
11_10_02_CH_OFF,11/10/2017,12:25:39.000,6.1655273,4.084717,4.9592285
11_10_02_CH_OFF,11/10/2017,12:25:39.102,6.310547,4.300049,5.0163574
11_10_02_CH_OFF,11/10/2017,12:25:39.248,6.756592,4.42749,4.7460938
11_10_02_CH_OFF,11/10/2017,12:25:39.374,5.493164,4.7702637,4.473633
11_10_02_CH_OFF,11/10/2017,12:25:39.493,5.047119,5.403076,5.0910645
11_10_02_CH_OFF,11/10/2017,12:25:39.613,5.304199,5.436035,5.4382324
11_10_02_CH_OFF,11/10/2017,12:25:39.770,4.4033203,5.3393555,5.475586
11_10_02_CH_OFF,11/10/2017,12:25:39.861,4.0913086,5.7304688,5.633789
11_10_02_CH_OFF,11/10/2017,12:25:40.032,2.887207,5.5041504,5.693115
11_10_02_CH_OFF,11/10/2017,12:25:40.129,2.6938477,5.6271973,5.866699
11_10_02_CH_OFF,11/10/2017,12:25:40.271,2.564209,5.684326,6.1655273
