Patient ID, Date,Time,X-Acceleration (m/s*s),Y-Acceleration (m/s*s),Z-Acceleration (m/s*s)
11_10_03_CH_ON,11/10/2017,14:24:00.028,5.739258,-2.2038574,6.1589355
11_10_03_CH_ON,11/10/2017,14:24:00.174,5.774414,-2.0632324,6.2006836
11_10_03_CH_ON,11/10/2017,14:24:00.295,5.8425293,-2.1269531,6.13916
11_10_03_CH_ON,11/10/2017,14:24:00.416,5.8535156,-2.0720215,6.0842285
11_10_03_CH_ON,11/10/2017,14:24:00.545,5.90625,-2.0632324,6.1105957
11_10_03_CH_ON,11/10/2017,14:24:00.699,5.8359375,-2.1730957,6.055664
11_10_03_CH_ON,11/10/2017,14:24:00.794,5.684326,-2.4104004,6.1501465
11_10_03_CH_ON,11/10/2017,14:24:00.952,5.813965,-2.3444824,6.055664
11_10_03_CH_ON,11/10/2017,14:24:01.060,5.8710938,-2.2961426,6.178711
11_10_03_CH_ON,11/10/2017,14:24:01.200,5.93042,-2.199463,5.9523926
11_10_03_CH_ON,11/10/2017,14:24:01.324,5.9765625,-2.2390137,5.974365
11_10_03_CH_ON,11/10/2017,14:24:01.443,6.130371,-1.8764648,5.923828
11_10_03_CH_ON,11/10/2017,14:24:01.572,6.062256,-1.9885254,5.998535
11_10_03_CH_ON,11/10/2017,14:24:01.720,5.9589844,-2.034668,6.0666504
11_10_03_CH_ON,11/10/2017,14:24:01.837,5.805176,-2.2631836,6.121582
11_10_03_CH_ON,11/10/2017,14:24:01.974,6.0688477,-2.1225586,5.90625
11_10_03_CH_ON,11/10/2017,14:24:02.090,5.9611816,-2.2478027,5.9106445
11_10_03_CH_ON,11/10/2017,14:24:02.222,5.95459,-2.3027344,5.90625
11_10_03_CH_ON,11/10/2017,14:24:02.335,5.9194336,-2.3378906,5.9765625
11_10_03_CH_ON,11/10/2017,14:24:02.487,5.9831543,-2.3466797,5.8842773
11_10_03_CH_ON,11/10/2017,14:24:02.612,6.1875,-2.0324707,5.7854004
11_10_03_CH_ON,11/10/2017,14:24:02.735,6.0249023,-2.1862793,5.9370117
11_10_03_CH_ON,11/10/2017,14:24:02.902,5.8930664,-2.2324219,6.0117188
11_10_03_CH_ON,11/10/2017,14:24:02.989,5.980957,-2.1884766,6.0029297
