Patient ID, Date,Time,X-Acceleration (m/s*s),Y-Acceleration (m/s*s),Z-Acceleration (m/s*s)
1113,10/27/2017,12:39:45.611,4.2319336,5.5612793,5.5041504
1113,10/27/2017,12:39:46.997,4.2297363,5.55249,5.526123
1113,10/27/2017,12:39:47.012,4.251709,5.5195313,5.517334
1113,10/27/2017,12:39:47.015,4.234131,5.501953,5.523926
1113,10/27/2017,12:39:47.019,4.2297363,5.523926,5.526123
1113,10/27/2017,12:39:47.033,4.2385254,5.5371094,5.523926
1113,10/27/2017,12:39:47.043,4.2297363,5.550293,5.5195313
1113,10/27/2017,12:39:47.046,4.251709,5.55249,5.508545
1113,10/27/2017,12:39:47.050,4.260498,5.5480957,5.4865723
1113,10/27/2017,12:39:47.056,4.201172,5.523926,5.517334
1113,10/27/2017,12:39:47.060,4.1660156,5.4953613,5.5371094
1113,10/27/2017,12:39:47.065,4.350586,5.657959,5.3986816
1113,10/27/2017,12:39:47.135,4.1066895,5.4470215,5.5063477
1113,10/27/2017,12:39:47.245,4.269287,5.4975586,5.5041504
1113,10/27/2017,12:39:47.339,4.21875,5.625,5.508545
1113,10/27/2017,12:39:47.490,4.2319336,5.585449,5.490967
1113,10/27/2017,12:39:47.605,4.326416,5.5195313,5.5063477
1113,10/27/2017,12:39:47.758,4.201172,5.5305176,5.5305176
1113,10/27/2017,12:39:47.871,4.3220215,5.598633,5.468994
1113,10/27/2017,12:39:48.006,4.3132324,5.6228027,5.534912
1113,10/27/2017,12:39:48.120,4.2165527,5.5283203,5.484375
1113,10/27/2017,12:39:48.266,4.2143555,5.5612793,5.4821777
1113,10/27/2017,12:39:48.386,4.3044434,5.4975586,5.517334
1113,10/27/2017,12:39:48.537,4.2714844,5.477783,5.5546875
1113,10/27/2017,12:39:48.638,4.2714844,5.4404297,5.5722656
1113,10/27/2017,12:39:48.787,4.3220215,5.4404297,5.5480957
1113,10/27/2017,12:39:48.886,4.2978516,5.4799805,5.4865723
1113,10/27/2017,12:39:49.059,4.258301,5.541504,5.466797
1113,10/27/2017,12:39:49.157,4.251709,5.5634766,5.460205
1113,10/27/2017,12:39:49.264,4.278076,5.559082,5.484375
1113,10/27/2017,12:39:49.416,4.3044434,5.5041504,5.4887695
1113,10/27/2017,12:39:49.577,4.2802734,5.5151367,5.477783
1113,10/27/2017,12:39:49.665,4.302246,5.517334,5.4953613
1113,10/27/2017,12:39:49.840,4.275879,5.532715,5.5129395
1113,10/27/2017,12:39:49.936,4.284668,5.475586,5.4975586
1113,10/27/2017,12:39:50.050,4.2714844,5.5393066,5.484375
1113,10/27/2017,12:39:50.187,4.2824707,5.55249,5.5151367
1113,10/27/2017,12:39:50.311,4.227539,5.55249,5.5151367
1113,10/27/2017,12:39:50.450,4.442871,5.4558105,5.5305176
1113,10/27/2017,12:39:50.562,4.227539,5.5942383,5.4887695
1113,10/27/2017,12:39:50.716,4.300049,5.4624023,5.444824
1113,10/27/2017,12:39:50.810,4.234131,5.493164,5.5371094
1113,10/27/2017,12:39:50.968,4.3615723,5.55249,5.466797
1113,10/27/2017,12:39:51.077,4.308838,5.499756,5.4975586
1113,10/27/2017,12:39:51.230,4.2978516,5.534912,5.484375
1113,10/27/2017,12:39:51.342,4.3637695,5.585449,5.41626
1113,10/27/2017,12:39:51.490,4.2319336,5.559082,5.400879
1113,10/27/2017,12:39:51.589,4.383545,5.468994,5.442627
1113,10/27/2017,12:39:51.759,4.3132324,5.565674,5.4492188
1113,10/27/2017,12:39:51.839,4.385742,5.5063477,5.458008
1113,10/27/2017,12:39:52.011,4.3703613,5.541504,5.4711914
1113,10/27/2017,12:39:52.110,4.3879395,5.4865723,5.4624023
1113,10/27/2017,12:39:52.274,4.3154297,5.468994,5.458008
1113,10/27/2017,12:39:52.367,4.3374023,5.4975586,5.4294434
1113,10/27/2017,12:39:52.534,4.352783,5.57666,5.41626
1113,10/27/2017,12:39:52.621,4.2890625,5.4645996,5.4733887
1113,10/27/2017,12:39:52.745,4.24292,5.466797,5.510742
1113,10/27/2017,12:39:52.884,4.343994,5.444824,5.493164
1113,10/27/2017,12:39:53.001,4.326416,5.4953613,5.4821777
1113,10/27/2017,12:39:53.156,4.3879395,5.4470215,5.4404297
1113,10/27/2017,12:39:53.267,4.302246,5.4953613,5.425049
1113,10/27/2017,12:39:53.404,4.3374023,5.5393066,5.4645996
1113,10/27/2017,12:39:53.515,4.407715,5.5151367,5.442627
1113,10/27/2017,12:39:53.662,4.4055176,5.523926,5.4206543
1113,10/27/2017,12:39:53.782,4.3615723,5.5480957,5.4404297
1113,10/27/2017,12:39:53.923,4.3549805,5.484375,5.4074707
1113,10/27/2017,12:39:54.032,4.3308105,5.5283203,5.427246
1113,10/27/2017,12:39:54.185,4.341797,5.5393066,5.4645996
1113,10/27/2017,12:39:54.281,4.3395996,5.5151367,5.442627
1113,10/27/2017,12:39:54.445,4.3286133,5.493164,5.4558105
1113,10/27/2017,12:39:54.554,4.3066406,5.493164,5.468994
1113,10/27/2017,12:39:54.710,4.3395996,5.4821777,5.4558105
1113,10/27/2017,12:39:54.810,4.3066406,5.508545,5.436035
1113,10/27/2017,12:39:54.963,4.2978516,5.523926,5.4536133
1113,10/27/2017,12:39:55.060,4.3483887,5.508545,5.4624023
1113,10/27/2017,12:39:55.227,4.319824,5.4975586,5.451416
1113,10/27/2017,12:39:55.315,4.343994,5.510742,5.458008
1113,10/27/2017,12:39:55.486,4.3615723,5.5129395,5.458008
1113,10/27/2017,12:39:55.575,4.3374023,5.534912,5.4953613
1113,10/27/2017,12:39:55.746,4.319824,5.5063477,5.4645996
1113,10/27/2017,12:39:55.833,4.352783,5.501953,5.4382324
1113,10/27/2017,12:39:55.956,4.3286133,5.501953,5.466797
1113,10/27/2017,12:39:56.102,4.350586,5.5041504,5.4624023
1113,10/27/2017,12:39:56.206,4.3571777,5.510742,5.4294434
1113,10/27/2017,12:39:56.357,4.3286133,5.490967,5.4316406
1113,10/27/2017,12:39:56.474,4.2956543,5.543701,5.4711914
1113,10/27/2017,12:39:56.615,4.333008,5.523926,5.451416
1113,10/27/2017,12:39:56.735,4.317627,5.5217285,5.4404297
1113,10/27/2017,12:39:56.875,4.3791504,5.523926,5.418457
1113,10/27/2017,12:39:56.989,4.3703613,5.493164,5.41626
1113,10/27/2017,12:39:57.146,4.326416,5.5458984,5.4733887
1113,10/27/2017,12:39:57.250,4.3242188,5.55249,5.41626
1113,10/27/2017,12:39:57.397,4.2143555,5.6623535,5.370117
1113,10/27/2017,12:39:57.499,4.234131,5.64917,5.403076
1113,10/27/2017,12:39:57.660,4.1484375,5.791992,5.2800293
1113,10/27/2017,12:39:57.762,4.1638184,5.7106934,5.3393555
1113,10/27/2017,12:39:57.919,4.236328,5.6623535,5.400879
1113,10/27/2017,12:39:58.017,4.2297363,5.6535645,5.39209
1113,10/27/2017,12:39:58.177,4.1901855,5.67334,5.3811035
1113,10/27/2017,12:39:58.278,4.159424,5.756836,5.3481445
1113,10/27/2017,12:39:58.440,4.1813965,5.7194824,5.361328
1113,10/27/2017,12:39:58.536,4.177002,5.7458496,5.3723145
1113,10/27/2017,12:39:58.700,4.17041,5.664551,5.400879
1113,10/27/2017,12:39:58.788,4.0891113,5.805176,5.317383
1113,10/27/2017,12:39:58.909,4.2231445,5.6887207,5.442627
1113,10/27/2017,12:39:59.047,4.111084,5.781006,5.352539
1113,10/27/2017,12:39:59.223,4.185791,5.748047,5.4206543
1113,10/27/2017,12:39:59.309,4.168213,5.67334,5.436035
1113,10/27/2017,12:39:59.428,4.1901855,5.7194824,5.3459473
1113,10/27/2017,12:39:59.571,4.1748047,5.7282715,5.3415527
1113,10/27/2017,12:39:59.674,4.1330566,5.7524414,5.334961
1113,10/27/2017,12:39:59.831,4.1154785,5.726074,5.286621
1113,10/27/2017,12:39:59.941,4.19458,5.6953125,5.3789063
1113,10/27/2017,12:40:00.090,4.212158,5.772217,5.3459473
1113,10/27/2017,12:40:00.205,4.1308594,5.840332,5.2910156
1113,10/27/2017,12:40:00.395,4.0891113,5.846924,5.2800293
1113,10/27/2017,12:40:00.457,4.0495605,5.8842773,5.2470703
1113,10/27/2017,12:40:00.612,4.093506,5.8601074,5.275635
1113,10/27/2017,12:40:00.726,4.084717,5.83374,5.3239746
1113,10/27/2017,12:40:00.875,4.012207,5.9260254,5.2338867
1113,10/27/2017,12:40:00.968,4.0825195,5.8930664,5.350342
1113,10/27/2017,12:40:01.145,4.0319824,5.6865234,5.383301
1113,10/27/2017,12:40:01.224,4.1066895,5.8513184,5.3635254
1113,10/27/2017,12:40:01.375,4.0759277,5.838135,5.2800293
1113,10/27/2017,12:40:01.485,4.1550293,5.7941895,5.3085938
1113,10/27/2017,12:40:01.635,4.128662,5.8183594,5.304199
1113,10/27/2017,12:40:01.749,4.14624,5.85791,5.2800293
1113,10/27/2017,12:40:01.896,4.1638184,5.805176,5.277832
1113,10/27/2017,12:40:01.999,4.128662,5.8425293,5.2910156
1113,10/27/2017,12:40:02.166,4.117676,5.8425293,5.2734375
1113,10/27/2017,12:40:02.263,4.119873,5.831543,5.269043
1113,10/27/2017,12:40:02.416,4.0979004,5.8117676,5.3327637
1113,10/27/2017,12:40:02.515,4.128662,5.7766113,5.337158
1113,10/27/2017,12:40:02.685,4.1066895,5.7766113,5.293213
1113,10/27/2017,12:40:02.763,4.135254,5.8205566,5.3063965
1113,10/27/2017,12:40:02.937,4.102295,5.831543,5.277832
1113,10/27/2017,12:40:03.027,4.117676,5.807373,5.302002
1113,10/27/2017,12:40:03.198,4.161621,5.7854004,5.334961
1113,10/27/2017,12:40:03.293,4.1901855,5.791992,5.3657227
1113,10/27/2017,12:40:03.459,4.192383,5.879883,5.302002
1113,10/27/2017,12:40:03.545,4.1066895,5.807373,5.275635
1113,10/27/2017,12:40:03.719,4.150635,5.8710938,5.2822266
1113,10/27/2017,12:40:03.806,4.159424,5.8842773,5.29541
1113,10/27/2017,12:40:03.925,4.150635,5.8095703,5.2976074
1113,10/27/2017,12:40:04.077,4.137451,5.8205566,5.310791
1113,10/27/2017,12:40:04.191,4.1396484,5.85791,5.2492676
1113,10/27/2017,12:40:04.327,4.144043,5.789795,5.2800293
1113,10/27/2017,12:40:04.439,4.2077637,5.805176,5.29541
1113,10/27/2017,12:40:04.587,4.1748047,5.7963867,5.260254
1113,10/27/2017,12:40:04.690,4.1813965,5.7875977,5.2734375
1113,10/27/2017,12:40:04.856,4.1989746,5.772217,5.269043
1113,10/27/2017,12:40:04.961,4.2231445,5.8095703,5.2888184
1113,10/27/2017,12:40:05.118,4.1550293,5.783203,5.2668457
1113,10/27/2017,12:40:05.225,4.203369,5.8007813,5.284424
1113,10/27/2017,12:40:05.372,4.1835938,5.7875977,5.2646484
1113,10/27/2017,12:40:05.474,4.2143555,5.759033,5.3657227
1113,10/27/2017,12:40:05.632,4.17041,5.7634277,5.3085938
1113,10/27/2017,12:40:05.735,4.161621,5.781006,5.31958
1113,10/27/2017,12:40:05.888,4.1967773,5.7304688,5.326172
1113,10/27/2017,12:40:05.983,4.1901855,5.7524414,5.310791
1113,10/27/2017,12:40:06.150,4.1550293,5.7458496,5.334961
1113,10/27/2017,12:40:06.248,4.212158,5.7634277,5.350342
1113,10/27/2017,12:40:06.412,4.179199,5.756836,5.3327637
1113,10/27/2017,12:40:06.496,4.192383,5.726074,5.3789063
1113,10/27/2017,12:40:06.676,4.209961,5.7436523,5.376709
1113,10/27/2017,12:40:06.764,4.168213,5.723877,5.3305664
1113,10/27/2017,12:40:06.878,4.1726074,5.7194824,5.304199
1113,10/27/2017,12:40:07.018,4.234131,5.756836,5.350342
1113,10/27/2017,12:40:07.190,4.2055664,5.7700195,5.352539
1113,10/27/2017,12:40:07.278,4.152832,5.726074,5.334961
1113,10/27/2017,12:40:07.395,4.2165527,5.726074,5.3459473
1113,10/27/2017,12:40:07.540,4.2055664,5.726074,5.3635254
1113,10/27/2017,12:40:07.660,4.2143555,5.7304688,5.3459473
1113,10/27/2017,12:40:07.801,4.21875,5.715088,5.3415527
1113,10/27/2017,12:40:07.910,4.2055664,5.759033,5.352539
1113,10/27/2017,12:40:08.061,4.1901855,5.7370605,5.3569336
1113,10/27/2017,12:40:08.158,4.2143555,5.723877,5.352539
1113,10/27/2017,12:40:08.322,4.177002,5.7436523,5.3415527
1113,10/27/2017,12:40:08.424,4.203369,5.7348633,5.3657227
1113,10/27/2017,12:40:08.583,4.2297363,5.726074,5.3239746
1113,10/27/2017,12:40:08.689,4.227539,5.6953125,5.359131
1113,10/27/2017,12:40:08.844,4.1813965,5.708496,5.350342
1113,10/27/2017,12:40:08.943,4.2077637,5.717285,5.317383
1113,10/27/2017,12:40:09.115,4.2231445,5.7106934,5.3481445
1113,10/27/2017,12:40:09.206,4.1989746,5.7282715,5.326172
1113,10/27/2017,12:40:09.364,4.2143555,5.7436523,5.3239746
1113,10/27/2017,12:40:09.459,4.2209473,5.765625,5.310791
1113,10/27/2017,12:40:09.624,4.1967773,5.750244,5.3217773
1113,10/27/2017,12:40:09.710,4.2165527,5.756836,5.3723145
1113,10/27/2017,12:40:09.884,4.234131,5.7128906,5.3085938
1113,10/27/2017,12:40:09.979,4.1748047,5.741455,5.337158
1113,10/27/2017,12:40:10.145,4.212158,5.748047,5.361328
1113,10/27/2017,12:40:10.253,4.21875,5.715088,5.328369
1113,10/27/2017,12:40:10.351,4.1967773,5.69751,5.3481445
1113,10/27/2017,12:40:10.493,4.185791,5.715088,5.326172
1113,10/27/2017,12:40:10.615,4.17041,5.7436523,5.31958
1113,10/27/2017,12:40:10.762,4.2055664,5.726074,5.370117
1113,10/27/2017,12:40:10.863,4.209961,5.717285,5.3459473
1113,10/27/2017,12:40:11.013,4.2165527,5.7194824,5.326172
1113,10/27/2017,12:40:11.130,4.192383,5.7019043,5.328369
1113,10/27/2017,12:40:11.272,4.2209473,5.699707,5.376709
1113,10/27/2017,12:40:11.380,4.1989746,5.723877,5.359131
1113,10/27/2017,12:40:11.534,4.212158,5.7128906,5.3547363
1113,10/27/2017,12:40:11.644,4.179199,5.7128906,5.326172
1113,10/27/2017,12:40:11.795,4.2209473,5.7304688,5.3481445
1113,10/27/2017,12:40:11.894,4.2209473,5.726074,5.350342
1113,10/27/2017,12:40:12.057,4.17041,5.717285,5.326172
1113,10/27/2017,12:40:12.159,4.1748047,5.7041016,5.326172
1113,10/27/2017,12:40:12.317,4.1879883,5.7019043,5.3217773
1113,10/27/2017,12:40:12.409,4.19458,5.7128906,5.337158
1113,10/27/2017,12:40:12.579,4.2231445,5.723877,5.337158
