Patient ID, Date,Time,X-Acceleration (m/s*s),Y-Acceleration (m/s*s),Z-Acceleration (m/s*s)
11_10_02_WD_OFF,11/10/2017,12:05:28.291,0.984375,6.079834,6.427002
11_10_02_WD_OFF,11/10/2017,12:05:28.342,1.0305176,6.1589355,6.3896484
11_10_02_WD_OFF,11/10/2017,12:05:28.485,1.0239258,6.147949,6.3896484
11_10_02_WD_OFF,11/10/2017,12:05:28.604,0.9602051,6.1523438,6.3808594
11_10_02_WD_OFF,11/10/2017,12:05:28.735,0.97558594,6.1413574,6.385254
11_10_02_WD_OFF,11/10/2017,12:05:28.859,1.0371094,6.1435547,6.387451
11_10_02_WD_OFF,11/10/2017,12:05:28.979,0.984375,6.112793,6.3984375
11_10_02_WD_OFF,11/10/2017,12:05:29.136,0.98876953,6.145752,6.376465
11_10_02_WD_OFF,11/10/2017,12:05:29.266,0.98876953,6.154541,6.369873
11_10_02_WD_OFF,11/10/2017,12:05:29.371,1.0195313,6.128174,6.3918457
11_10_02_WD_OFF,11/10/2017,12:05:29.552,1.0371094,6.1567383,6.39624
11_10_02_WD_OFF,11/10/2017,12:05:29.636,1.050293,6.1655273,6.3566895
11_10_02_WD_OFF,11/10/2017,12:05:29.811,1.0437012,6.121582,6.354492
11_10_02_WD_OFF,11/10/2017,12:05:29.899,0.99316406,6.1896973,6.367676
11_10_02_WD_OFF,11/10/2017,12:05:30.016,1.0107422,6.161133,6.352295
11_10_02_WD_OFF,11/10/2017,12:05:30.160,1.0305176,6.097412,6.427002
11_10_02_WD_OFF,11/10/2017,12:05:30.275,1.0327148,6.136963,6.3566895
11_10_02_WD_OFF,11/10/2017,12:05:30.422,1.0722656,6.0930176,6.39624
11_10_02_WD_OFF,11/10/2017,12:05:30.524,1.1337891,6.0578613,6.3720703
11_10_02_WD_OFF,11/10/2017,12:05:30.680,0.92944336,6.1523438,6.42041
11_10_02_WD_OFF,11/10/2017,12:05:30.789,0.9645996,6.130371,6.400635
11_10_02_WD_OFF,11/10/2017,12:05:30.942,1.0415039,6.154541,6.3566895
11_10_02_WD_OFF,11/10/2017,12:05:31.049,1.0349121,6.1171875,6.402832
11_10_02_WD_OFF,11/10/2017,12:05:31.198,1.0041504,6.130371,6.376465
11_10_02_WD_OFF,11/10/2017,12:05:31.292,1.0239258,6.0996094,6.402832
11_10_02_WD_OFF,11/10/2017,12:05:31.490,0.98657227,6.1237793,6.3808594
11_10_02_WD_OFF,11/10/2017,12:05:31.555,0.9404297,6.136963,6.39624
11_10_02_WD_OFF,11/10/2017,12:05:31.722,0.984375,6.038086,6.361084
11_10_02_WD_OFF,11/10/2017,12:05:31.816,0.9645996,6.1413574,6.3237305
11_10_02_WD_OFF,11/10/2017,12:05:31.937,1.1733398,6.1435547,6.2512207
11_10_02_WD_OFF,11/10/2017,12:05:32.070,1.0810547,6.2072754,6.3083496
11_10_02_WD_OFF,11/10/2017,12:05:32.252,1.0788574,6.2424316,6.2753906
11_10_02_WD_OFF,11/10/2017,12:05:32.323,1.0964355,6.303955,6.220459
11_10_02_WD_OFF,11/10/2017,12:05:32.448,1.3447266,6.1083984,6.3479004
11_10_02_WD_OFF,11/10/2017,12:05:32.593,1.4743652,6.0908203,6.418213
11_10_02_WD_OFF,11/10/2017,12:05:32.757,1.5842285,6.064453,6.508301
11_10_02_WD_OFF,11/10/2017,12:05:32.844,1.6105957,5.534912,6.723633
11_10_02_WD_OFF,11/10/2017,12:05:32.958,1.8325195,5.4711914,6.8862305
11_10_02_WD_OFF,11/10/2017,12:05:33.112,2.3269043,4.9768066,7.0180664
11_10_02_WD_OFF,11/10/2017,12:05:33.212,2.5620117,4.3879395,7.147705
11_10_02_WD_OFF,11/10/2017,12:05:33.373,2.5004883,4.177002,7.5146484
11_10_02_WD_OFF,11/10/2017,12:05:33.476,2.7751465,3.9550781,7.36084
11_10_02_WD_OFF,11/10/2017,12:05:33.625,2.6652832,3.970459,7.327881
11_10_02_WD_OFF,11/10/2017,12:05:33.742,2.3181152,4.460449,7.3476563
11_10_02_WD_OFF,11/10/2017,12:05:33.884,2.4521484,5.011963,7.099365
11_10_02_WD_OFF,11/10/2017,12:05:33.993,2.307129,4.787842,6.723633
11_10_02_WD_OFF,11/10/2017,12:05:34.135,1.7138672,5.4865723,7.0268555
11_10_02_WD_OFF,11/10/2017,12:05:34.245,1.6589355,5.642578,6.5039063
11_10_02_WD_OFF,11/10/2017,12:05:34.390,1.4216309,5.85791,6.5808105
11_10_02_WD_OFF,11/10/2017,12:05:34.504,1.3754883,5.8535156,6.561035
11_10_02_WD_OFF,11/10/2017,12:05:34.649,1.1162109,5.85791,6.6049805
11_10_02_WD_OFF,11/10/2017,12:05:34.754,1.199707,5.8754883,6.552246
11_10_02_WD_OFF,11/10/2017,12:05:34.908,1.2282715,5.890869,6.5324707
11_10_02_WD_OFF,11/10/2017,12:05:35.031,1.2370605,5.915039,6.5214844
11_10_02_WD_OFF,11/10/2017,12:05:35.181,1.373291,5.8710938,6.519287
11_10_02_WD_OFF,11/10/2017,12:05:35.273,1.3688965,5.866699,6.5544434
11_10_02_WD_OFF,11/10/2017,12:05:35.430,1.3469238,5.864502,6.5654297
11_10_02_WD_OFF,11/10/2017,12:05:35.542,1.2392578,5.8930664,6.591797
11_10_02_WD_OFF,11/10/2017,12:05:35.692,1.2634277,5.8952637,6.585205
11_10_02_WD_OFF,11/10/2017,12:05:35.784,1.2722168,5.8930664,6.569824
11_10_02_WD_OFF,11/10/2017,12:05:35.952,1.2700195,5.8205566,6.6049805
11_10_02_WD_OFF,11/10/2017,12:05:36.061,1.3183594,5.805176,6.615967
11_10_02_WD_OFF,11/10/2017,12:05:36.211,1.3007813,5.807373,6.651123
11_10_02_WD_OFF,11/10/2017,12:05:36.296,1.3183594,5.7546387,6.657715
11_10_02_WD_OFF,11/10/2017,12:05:36.481,1.2832031,5.765625,6.624756
11_10_02_WD_OFF,11/10/2017,12:05:36.572,1.2480469,5.774414,6.648926
11_10_02_WD_OFF,11/10/2017,12:05:36.680,1.2304688,5.7634277,6.6203613
11_10_02_WD_OFF,11/10/2017,12:05:36.820,1.265625,5.7370605,6.6533203
11_10_02_WD_OFF,11/10/2017,12:05:36.995,1.1645508,5.8754883,6.591797
11_10_02_WD_OFF,11/10/2017,12:05:37.080,1.2436523,5.879883,6.6203613
11_10_02_WD_OFF,11/10/2017,12:05:37.192,1.3095703,5.8117676,6.6049805
11_10_02_WD_OFF,11/10/2017,12:05:37.343,1.2524414,5.791992,6.633545
11_10_02_WD_OFF,11/10/2017,12:05:37.459,1.1777344,5.781006,6.6533203
11_10_02_WD_OFF,11/10/2017,12:05:37.603,1.2392578,5.8029785,6.6313477
11_10_02_WD_OFF,11/10/2017,12:05:37.710,1.3249512,5.864502,6.550049
